event_id;split
22950;train
22951;train
22952;test
22953;train
22954;validation
22955;train
22956;train
22957;validation
22958;train
22959;test
22960;train
22961;test
22962;train
22963;train
22964;train
22965;train
22966;train
22967;train
22968;train
22969;validation
22970;train
22971;train
22972;train
22973;test
22974;train
22975;validation
22976;train
22977;train
22978;validation
22979;train
22980;train
22981;train
22982;train
22983;train
22984;train
22985;train
22986;validation
22987;train
22988;test
22989;validation
22990;train
22991;validation
22992;train
22993;validation
22994;train
22995;train
22996;train
22997;train
22998;train
22999;train
23000;train
23001;train
23002;train
23003;validation
23004;test
23005;test
23006;train
23007;train
23008;test
23009;validation
23010;validation
23011;train
23012;train
23013;test
23014;train
23015;train
23016;train
23017;train
23018;train
23019;test
23020;train
23021;train
23022;train
23023;train
23024;validation
23025;train
23026;train
23027;train
23028;validation
23029;train
23030;train
23031;validation
23032;train
23033;train
23034;test
23035;train
23036;train
23037;test
23038;train
23039;test
23040;train
23041;validation
23042;train
23043;validation
23044;test
23045;train
23046;train
23047;train
23048;train
23049;validation
23050;train
23051;train
23052;test
23053;train
23054;train
23055;train
23056;test
23057;train
23058;train
23059;test
23060;train
23061;train
23062;validation
23063;train
23064;train
23065;train
23066;validation
23067;test
23068;train
23069;train
23070;train
23071;train
23072;train
23073;train
23074;train
23075;train
23076;train
23077;train
23078;train
23079;train
23080;train
23081;test
23082;train
23083;train
23084;train
23085;train
23086;train
23087;train
23088;train
23089;validation
23090;train
23091;train
23092;validation
23093;train
23094;train
23095;validation
23096;train
23097;train
23098;train
23099;test
23100;test
23101;train
23102;train
23103;train
23104;train
23105;validation
23106;train
23107;train
23108;validation
23109;train
23110;train
23111;train
23112;train
23113;train
23114;test
23115;train
23116;train
23117;train
23118;train
23119;test
23120;validation
23121;test
23122;test
23123;train
23124;train
23125;train
23126;train
23127;train
23128;train
23129;train
23130;train
23131;train
23132;validation
23133;train
23134;validation
23135;train
23136;train
23137;validation
23138;train
23139;train
23140;train
23141;train
23142;test
23143;train
23144;test
23145;train
23146;validation
23147;test
23148;train
23149;test
23150;validation
23151;train
23152;train
23153;validation
23154;train
23155;train
23156;train
23157;train
23158;train
23159;train
23160;train
23161;train
23162;train
23163;train
23164;train
23165;train
23166;train
23167;train
23168;validation
23169;train
23170;test
23171;validation
23172;train
23173;train
23174;train
23175;train
23176;train
23177;train
23178;train
23179;train
23180;train
23181;test
23182;train
23183;train
23184;test
23185;train
23186;train
23187;train
23188;train
23189;train
23190;train
23191;train
23192;train
23193;train
23194;validation
23195;train
23196;validation
23197;train
23198;train
23199;train
23200;train
23201;train
23202;train
23203;train
23204;test
23205;train
23206;train
23207;test
23208;test
23209;validation
23210;train
23211;train
23212;train
23213;train
23214;train
23215;train
23216;train
23217;train
23218;train
23219;train
23220;train
23221;train
23222;train
23223;train
23224;train
23225;train
23226;train
23227;train
23228;train
23229;train
23230;train
23231;train
23232;validation
23233;train
23234;train
23235;train
23236;validation
23237;train
23238;train
23239;train
23240;train
23241;train
23242;train
23243;train
23244;train
23245;train
23246;train
23247;validation
23248;train
23249;train
23250;train
23251;train
23252;train
23253;train
23254;train
23255;train
23256;test
23257;train
23258;validation
23259;train
23260;test
23261;train
23262;train
23263;train
23264;test
23265;train
23266;train
23267;train
23268;test
23269;train
23270;test
23271;validation
23272;test
23273;train
23274;train
23275;train
23276;train
23277;test
23278;train
23279;train
23280;test
23281;train
23282;train
23283;train
23284;train
23285;train
23286;train
23287;test
23288;test
23289;validation
23290;train
23291;validation
23292;test
23293;train
23294;train
23295;train
23296;validation
23297;train
23298;test
23299;train
23300;test
23301;validation
23302;train
23303;train
23304;train
23305;test
23306;train
23307;train
23308;train
23309;train
23310;test
23311;train
23312;train
23313;train
23314;train
23315;train
23316;train
23317;train
23318;validation
23319;train
23320;train
23321;train
23322;validation
23323;train
23324;train
23325;train
23326;train
23327;validation
23328;test
23329;train
23330;train
23331;train
23332;train
23333;train
23334;train
23335;train
23336;train
23337;train
23338;train
23339;validation
23340;train
23341;test
23342;train
23343;train
23344;train
23345;train
23346;train
23347;train
23348;train
23349;train
23350;train
23351;test
23352;train
23353;train
23354;validation
23355;train
23356;train
23357;train
23358;train
23359;test
23360;test
23361;test
23362;test
23363;validation
23364;train
23365;train
23366;test
23367;train
23368;train
23369;train
23370;train
23371;train
23372;train
23373;train
23374;train
23375;train
23376;train
23377;train
23378;train
23379;test
23380;train
23381;train
23382;train
23383;train
23384;train
23385;train
23386;train
23387;train
23388;validation
23389;train
23390;validation
23391;train
23392;validation
23393;train
23394;test
23395;train
23396;train
23397;train
23398;train
23399;train
23400;train
23401;validation
23402;train
23403;validation
23404;train
23405;test
23406;test
23407;train
23408;train
23409;train
23410;train
23411;train
23412;train
23413;train
23414;train
23415;train
23416;train
23417;train
23418;validation
23419;train
23420;train
23421;train
23422;train
23423;validation
23424;test
23425;train
23426;train
23427;validation
23428;test
23429;train
23430;train
23431;train
23432;train
23433;train
23434;train
23435;train
23436;test
23437;train
23438;train
23439;train
23440;validation
23441;train
23442;test
23443;train
23444;train
23445;test
23446;train
23447;train
23448;train
23449;train
23450;train
23451;train
23452;train
23453;train
23454;train
23455;validation
23456;train
23457;train
23458;train
23459;train
23460;train
23461;validation
23462;test
23463;train
23464;validation
23465;validation
23466;validation
23467;train
23468;test
23469;train
23470;train
23471;test
23472;train
23473;validation
23474;test
23475;train
23476;train
23477;validation
23478;train
23479;train
23480;train
23481;validation
23482;train
23483;validation
23484;train
23485;train
23486;train
23487;train
23488;train
23489;train
23490;validation
23491;train
23492;test
23493;validation
23494;validation
23495;train
23496;train
23497;test
23498;train
23499;validation
23500;validation
23501;train
23502;train
23503;train
23504;validation
23505;validation
23506;test
23507;train
23508;validation
23509;train
23510;test
23511;test
23512;train
23513;train
23514;train
23515;train
23516;train
23517;train
23518;validation
23519;train
23520;test
23521;train
23522;test
23523;test
23524;validation
23525;validation
23526;validation
23527;test
23528;validation
23529;train
23530;validation
23531;validation
23532;test
23533;train
23534;train
23535;train
23536;train
23537;train
23538;train
23539;validation
23540;validation
23541;validation
23542;train
23543;train
23544;validation
23545;train
23546;test
23547;validation
23548;validation
23549;train
23550;train
23551;test
23552;validation
23553;train
23554;train
23555;validation
23556;train
23557;validation
23558;train
23559;train
23560;train
23561;train
23562;train
23563;train
23564;train
23565;train
23566;train
23567;train
23568;train
23569;train
23570;train
23571;train
23572;validation
23573;train
23574;train
23575;validation
23576;train
23577;train
23578;train
23579;test
23580;train
23581;train
23582;train
23583;train
23584;validation
23585;train
23586;train
23587;train
23588;train
23589;train
23590;train
23591;train
23592;train
23593;train
23594;train
23595;validation
23596;train
23597;test
23598;train
23599;train
23600;train
23601;validation
23602;test
23603;train
23604;train
23605;train
23606;validation
23607;train
23608;train
23609;train
23610;validation
23611;train
23612;train
23613;train
23614;train
23615;validation
23616;validation
23617;validation
23618;train
23619;test
23620;train
23621;train
23622;train
23623;validation
23624;train
23625;train
23626;train
23627;validation
23628;train
23629;train
23630;train
23631;train
23632;train
23633;validation
23634;train
23635;train
23636;test
23637;train
23638;train
23639;train
23640;train
23641;train
23642;train
23643;train
23644;train
23645;train
23646;train
23647;validation
23648;train
23649;train
23650;train
23651;validation
23652;test
23653;train
23654;train
23655;train
23656;validation
23657;train
23658;train
23659;train
23660;validation
23661;train
23662;train
23663;train
23664;train
23665;train
23666;validation
23667;test
23668;train
23669;test
23670;train
23671;train
23672;validation
23673;train
23674;train
23675;train
23676;train
23677;train
23678;train
23679;train
23680;validation
23681;train
23682;train
23683;train
23684;train
23685;train
23686;train
23687;test
23688;train
23689;train
23690;train
23691;train
23692;train
23693;test
23694;train
23695;train
23696;train
23697;train
23698;train
23699;train
23700;validation
23701;test
23702;train
23703;train
23704;train
23705;train
23706;train
23707;train
23708;train
23709;train
23710;train
23711;test
23712;train
23713;train
23714;test
23715;train
23716;test
23717;train
23718;train
23719;validation
23720;train
23721;train
23722;train
23723;train
23724;test
23725;validation
23726;test
23727;validation
23728;validation
23729;test
23730;test
23731;train
23732;train
23733;validation
23734;train
23735;validation
23736;train
23737;train
23738;test
23739;test
23740;train
23741;train
23742;train
23743;train
23744;train
23745;train
23746;validation
23747;test
23748;train
23749;train
23750;train
23751;train
23752;train
23753;test
23754;validation
23755;train
23756;train
23757;train
23758;train
23759;train
23760;train
23761;validation
23762;train
23763;test
23764;train
23765;train
23766;train
23767;validation
23768;train
23769;train
23770;validation
23771;train
23772;train
23773;train
23774;train
23775;train
23776;validation
23777;validation
23778;test
23779;train
23780;test
23781;train
23782;test
23783;validation
23784;train
23785;test
23786;train
23787;validation
23788;train
23789;train
23790;train
23791;validation
23792;train
23793;train
23794;train
23795;train
23796;train
23797;train
23798;test
23799;train
23800;test
23801;test
23802;train
23803;train
23804;train
23805;train
23806;validation
23807;validation
23808;test
23809;train
23810;train
23811;train
23812;train
23813;train
23814;validation
23815;train
23816;train
23817;train
23818;validation
23819;train
23820;validation
23821;train
23822;test
23823;train
23824;train
23825;validation
23826;train
23827;train
23828;train
23829;test
23830;train
23831;train
23832;train
23833;train
23834;train
23835;test
23836;validation
23837;train
23838;train
23839;train
23840;train
23841;test
23842;train
23843;train
23844;train
23845;train
23846;train
23847;test
23848;train
23849;train
23850;test
23851;train
23852;validation
23853;train
23854;test
23855;train
23856;validation
23857;train
23858;test
23859;validation
23860;validation
23861;train
23862;train
23863;train
23864;train
23865;train
23866;train
23867;train
23868;test
23869;train
23870;train
23871;train
23872;train
23873;train
23874;test
23875;train
23876;train
23877;test
23878;train
23879;validation
23880;validation
23881;train
23882;train
23883;train
23884;train
23885;train
23886;train
23887;train
23888;train
23889;train
23890;train
23891;train
23892;validation
23893;train
23894;train
23895;train
23896;train
23897;train
23898;validation
23899;test
23900;train
23901;train
23902;validation
23903;train
23904;train
23905;train
23906;train
23907;train
23908;validation
23909;train
23910;train
23911;validation
23912;train
23913;train
23914;test
23915;train
23916;train
23917;train
23918;validation
23919;train
23920;train
23921;train
23922;train
23923;train
23924;train
23925;train
23926;train
23927;validation
23928;test
23929;train
23930;train
23931;train
23932;train
23933;train
23934;train
23935;validation
23936;train
23937;train
23938;train
23939;train
23940;train
23941;train
23942;train
23943;train
23944;train
23945;test
23946;validation
23947;train
23948;validation
23949;train
23950;train
23951;test
23952;train
23953;train
23954;train
23955;train
23956;train
23957;train
23958;test
23959;train
23960;train
23961;train
23962;train
23963;train
23964;train
23965;train
23966;test
23967;train
23968;train
23969;train
23970;train
23971;train
23972;train
23973;train
23974;train
23975;test
23976;train
23977;train
23978;train
23979;validation
23980;train
23981;test
23982;train
23983;train
23984;train
23985;train
23986;train
23987;train
23988;train
23989;train
23990;train
23991;train
23992;train
23993;train
23994;validation
23995;train
23996;train
23997;validation
23998;validation
23999;train
24000;train
24001;test
24002;train
24003;train
24004;test
24005;train
24006;test
24007;train
24008;train
24009;test
24010;validation
24011;test
24012;validation
24013;validation
24014;train
24015;test
24016;train
24017;test
24018;train
24019;train
24020;train
24021;train
24022;train
24023;train
24024;train
24025;train
24026;validation
24027;train
24028;train
24029;validation
24030;train
24031;train
24032;train
24033;train
24034;train
24035;train
24036;train
24037;train
24038;validation
24039;train
24040;train
24041;validation
24042;train
24043;train
24044;train
24045;train
24046;train
24047;train
24048;train
24049;validation
24050;train
24051;test
24052;train
24053;validation
24054;test
24055;validation
24056;train
24057;validation
24058;train
24059;train
24060;train
24061;validation
24062;train
24063;train
24064;test
24065;train
24066;train
24067;test
24068;validation
24069;test
24070;train
24071;train
24072;validation
24073;train
24074;train
24075;train
24076;train
24077;train
24078;validation
24079;train
24080;train
24081;test
24082;train
24083;train
24084;train
24085;test
24086;train
24087;train
24088;train
24089;train
24090;train
24091;train
24092;validation
24093;train
24094;test
24095;train
24096;test
24097;train
24098;train
24099;validation
24100;validation
24101;validation
24102;train
24103;train
24104;train
24105;train
24106;train
24107;train
24108;train
24109;validation
24110;test
24111;train
24112;train
24113;train
24114;train
24115;validation
24116;test
24117;train
24118;test
24119;train
24120;train
24121;train
24122;train
24123;train
24124;train
24125;train
24126;test
24127;train
24128;validation
24129;train
24130;train
24131;train
24132;train
24133;train
24134;train
24135;train
24136;test
24137;train
24138;test
24139;train
24140;train
24141;validation
24142;train
24143;train
24144;validation
24145;test
24146;train
24147;train
24148;train
24149;test
24150;train
24151;validation
24152;train
24153;train
24154;test
24155;train
24156;test
24157;train
24158;test
24159;train
24160;validation
24161;train
24162;train
24163;train
24164;train
24165;test
24166;validation
24167;train
24168;validation
24169;train
24170;train
24171;train
24172;train
24173;validation
24174;train
24175;train
24176;validation
24177;test
24178;train
24179;train
24180;train
24181;train
24182;test
24183;train
24184;train
24185;train
24186;train
24187;train
24188;train
24189;train
24190;train
24191;train
24192;train
24193;train
24194;train
24195;validation
24196;train
24197;test
24198;test
24199;train
24200;train
24201;validation
24202;train
24203;train
24204;train
24205;test
24206;train
24207;train
24208;test
24209;train
24210;train
24211;train
24212;validation
24213;train
24214;train
24215;test
24216;train
24217;train
24218;test
24219;train
24220;validation
24221;test
24222;test
24223;test
24224;train
24225;train
24226;train
24227;train
24228;test
24229;train
24230;test
24231;train
24232;test
24233;train
24234;train
24235;train
24236;validation
24237;train
24238;validation
24239;train
24240;train
24241;train
24242;test
24243;test
24244;train
24245;test
24246;validation
24247;train
24248;test
24249;train
24250;train
24251;train
24252;test
24253;train
24254;train
24255;train
24256;train
24257;train
24258;train
24259;test
24260;train
24261;train
24262;train
24263;train
24264;train
24265;train
24266;train
24267;train
24268;train
24269;validation
24270;train
24271;train
24272;test
24273;train
24274;validation
24275;train
24276;validation
24277;train
24278;test
24279;train
24280;validation
24281;train
24282;train
24283;train
24284;train
24285;validation
24286;train
24287;train
24288;train
24289;train
24290;train
24291;validation
24292;train
24293;validation
24294;train
24295;train
24296;train
24297;test
24298;train
24299;train
24300;train
24301;train
24302;train
24303;test
24304;test
24305;train
24306;train
24307;train
24308;train
24309;train
24310;test
24311;test
24312;train
24313;test
24314;validation
24315;train
24316;train
24317;train
24318;train
24319;train
24320;train
24321;validation
24322;train
24323;train
24324;train
24325;train
24326;train
24327;validation
24328;train
24329;train
24330;test
24331;train
24332;train
24333;validation
24334;train
24335;train
24336;train
24337;test
24338;test
24339;train
24340;train
24341;train
24342;train
24343;train
24344;test
24345;train
24346;train
24347;validation
24348;validation
24349;validation
24350;train
24351;train
24352;train
24353;train
24354;test
24355;test
24356;test
24357;train
24358;train
24359;test
24360;validation
24361;test
24362;train
24363;train
24364;validation
24365;train
24366;validation
24367;test
24368;test
24369;test
24370;train
24371;train
24372;train
24373;validation
24374;train
24375;train
24376;train
24377;train
24378;validation
24379;validation
24380;train
24381;test
24382;train
24383;test
24384;train
24385;train
24386;train
24387;train
24388;train
24389;validation
24390;train
24391;validation
24392;train
24393;train
24394;train
24395;train
24396;train
24397;train
24398;test
24399;train
24400;train
24401;train
24402;train
24403;train
24404;train
24405;train
24406;train
24407;validation
24408;train
24409;validation
24410;train
24411;validation
24412;train
24413;test
24414;train
24415;train
24416;train
24417;train
24418;train
24419;train
24420;train
24421;train
24422;validation
24423;train
24424;test
24425;train
24426;validation
24427;train
24428;train
24429;train
24430;validation
24431;train
24432;train
24433;validation
24434;validation
24435;test
24436;train
24437;train
24438;test
24439;test
24440;validation
24441;validation
24442;train
24443;train
24444;train
24445;train
24446;train
24447;train
24448;validation
24449;train
24450;train
24451;validation
24452;train
24453;train
24454;train
24455;train
24456;train
24457;train
24458;train
24459;train
24460;train
24461;test
24462;train
24463;train
24464;train
24465;validation
24466;train
24467;test
24468;train
24469;test
24470;test
24471;test
24472;train
24473;validation
24474;train
24475;train
24476;train
24477;test
24478;validation
24479;validation
24480;train
24481;train
24482;train
24483;test
24484;test
24485;train
24486;train
24487;validation
24488;train
24489;validation
24490;train
24491;train
24492;validation
24493;train
24494;train
24495;train
24496;train
24497;validation
24498;train
24499;train
24500;train
24501;validation
24502;train
24503;train
24504;train
24505;train
24506;train
24507;train
24508;train
24509;train
24510;train
24511;test
24512;test
24513;train
24514;test
24515;validation
24516;train
24517;test
24518;test
24519;train
24520;train
24521;validation
24522;validation
24523;test
24524;train
24525;train
24526;validation
24527;train
24528;train
24529;train
24530;train
24531;validation
24532;train
24533;train
24534;test
24535;validation
24536;train
24537;train
24538;test
24539;validation
24540;validation
24541;validation
24542;train
24543;train
24544;train
24545;test
24546;train
24547;train
24548;validation
24549;train
24550;validation
24551;train
24552;train
24553;train
24554;test
24555;train
24556;train
24557;validation
24558;train
24559;train
24560;test
24561;train
24562;train
24563;train
24564;train
24565;train
24566;train
24567;train
24568;test
24569;train
24570;train
24571;test
24572;train
24573;test
24574;validation
24575;validation
24576;validation
24577;test
24578;validation
24579;train
24580;train
24581;train
24582;train
24583;train
24584;train
24585;test
24586;train
24587;train
24588;validation
24589;validation
24590;test
24591;train
24592;validation
24593;train
24594;train
24595;train
24596;train
24597;train
24598;train
24599;train
24600;validation
24601;train
24602;train
24603;test
24604;train
24605;train
24606;train
24607;train
24608;train
24609;train
24610;train
24611;validation
24612;validation
24613;train
24614;train
24615;train
24616;train
24617;train
24618;train
24619;train
24620;train
24621;train
24622;test
24623;train
24624;train
24625;train
24626;train
24627;train
24628;train
24629;train
24630;train
24631;train
24632;test
24633;train
24634;train
24635;train
24636;train
24637;train
24638;train
24639;train
24640;train
24641;train
24642;train
24643;train
24644;train
24645;train
24646;train
24647;test
24648;train
24649;train
24650;test
24651;train
24652;train
24653;train
24654;train
24655;train
24656;train
24657;train
24658;validation
24659;train
24660;validation
24661;test
24662;train
24663;train
24664;test
24665;train
24666;validation
24667;train
24668;test
24669;train
24670;train
24671;train
24672;validation
24673;test
24674;train
24675;validation
24676;train
24677;test
24678;train
24679;train
24680;validation
24681;train
24682;test
24683;train
24684;train
24685;train
24686;train
24687;train
24688;train
24689;test
24690;train
24691;train
24692;train
24693;validation
24694;train
24695;validation
24696;test
24697;train
24698;train
24699;train
24700;train
24701;train
24702;train
24703;validation
24704;validation
24705;validation
24706;train
24707;train
24708;train
24709;test
24710;train
24711;validation
24712;train
24713;train
24714;train
24715;test
24716;train
24717;train
24718;train
24719;train
24720;test
24721;validation
24722;train
24723;test
24724;test
24725;train
24726;train
24727;train
24728;train
24729;train
24730;train
24731;train
24732;test
24733;train
24734;train
24735;train
24736;train
24737;train
24738;train
24739;train
24740;train
24741;train
24742;validation
24743;validation
24744;train
24745;train
24746;test
24747;train
24748;train
24749;validation
24750;train
24751;validation
24752;test
24753;train
24754;train
24755;validation
24756;test
24757;validation
24758;train
24759;test
24760;train
24761;test
24762;train
24763;train
24764;train
24765;validation
24766;train
24767;test
24768;validation
24769;train
24770;validation
24771;train
24772;validation
24773;train
24774;test
24775;train
24776;train
24777;train
24778;test
24779;validation
24780;train
24781;train
24782;train
24783;train
24784;train
24785;train
24786;train
24787;test
24788;train
24789;train
24790;validation
24791;train
24792;train
24793;train
24794;validation
24795;train
24796;test
24797;test
24798;train
24799;train
24800;validation
24801;test
24802;train
24803;train
24804;train
24805;train
24806;train
24807;train
24808;train
24809;train
24810;train
24811;validation
24812;train
24813;train
24814;train
24815;train
24816;train
24817;validation
24818;train
24819;train
24820;train
24821;test
24822;train
24823;train
24824;train
24825;test
24826;test
24827;train
24828;train
24829;test
24830;train
24831;validation
24832;train
24833;train
24834;test
24835;train
24836;test
24837;train
24838;train
24839;train
24840;train
24841;train
24842;test
24843;validation
24844;validation
24845;train
24846;train
24847;train
24848;train
24849;validation
24850;validation
24851;validation
24852;train
24853;train
24854;train
24855;train
24856;train
24857;train
24858;train
24859;train
24860;train
24861;train
24862;train
24863;train
24864;train
24865;validation
24866;train
24867;validation
24868;train
24869;train
24870;validation
24871;train
24872;test
24873;train
24874;train
24875;train
24876;test
24877;train
24878;train
24879;train
24880;train
24881;train
24882;train
24883;train
24884;validation
24885;train
24886;train
24887;train
24888;train
24889;train
24890;train
24891;train
24892;train
24893;train
24894;train
24895;train
24896;train
24897;test
24898;train
24899;train
24900;test
24901;train
24902;train
24903;train
24904;train
24905;test
24906;train
24907;test
24908;test
24909;test
24910;train
24911;train
24912;validation
24913;validation
24914;test
24915;train
24916;validation
24917;validation
24918;validation
24919;train
24920;train
24921;test
24922;train
24923;train
24924;train
24925;validation
24926;test
24927;train
24928;train
24929;train
24930;train
24931;train
24932;train
24933;train
24934;test
24935;train
24936;validation
24937;train
24938;train
24939;train
24940;train
24941;train
24942;test
24943;train
24944;train
24945;train
24946;train
24947;train
24948;validation
24949;train
24950;train
24951;train
24952;train
24953;train
24954;train
24955;train
24956;test
24957;train
24958;train
24959;test
24960;train
24961;train
24962;validation
24963;test
24964;train
24965;train
24966;train
24967;test
24968;validation
24969;test
24970;test
24971;train
24972;train
24973;train
24974;train
24975;train
24976;test
24977;train
24978;train
24979;train
24980;train
24981;train
24982;train
24983;validation
24984;validation
24985;validation
24986;train
24987;test
24988;train
24989;validation
24990;test
24991;test
24992;train
24993;train
24994;train
24995;train
24996;train
24997;train
24998;train
24999;validation
25000;train
25001;train
25002;test
25003;train
25004;test
25005;train
25006;test
25007;train
25008;test
25009;train
25010;train
25011;train
25012;validation
25013;test
25014;train
25015;test
25016;train
25017;train
25018;train
25019;train
25020;train
25021;train
25022;train
25023;train
25024;train
25025;test
25026;validation
25027;train
25028;train
25029;train
25030;validation
25031;train
25032;train
25033;test
25034;train
25035;train
25036;train
25037;train
25038;test
25039;train
25040;validation
25041;train
25042;test
25043;test
25044;train
25045;train
25046;train
25047;train
25048;train
25049;validation
25050;train
25051;train
25052;train
25053;train
25054;train
25055;train
25056;train
25057;train
25058;test
25059;train
25060;validation
25061;test
25062;validation
25063;validation
25064;train
25065;train
25066;test
25067;train
25068;train
25069;train
25070;train
25071;validation
25072;validation
25073;validation
25074;validation
25075;validation
25076;validation
25077;train
25078;train
25079;train
25080;train
25081;train
25082;train
25083;test
25084;train
25085;train
25086;train
25087;train
25088;train
25089;train
25090;train
25091;train
25092;train
25093;test
25094;train
25095;train
25096;validation
25097;validation
25098;test
25099;train
25100;train
25101;train
25102;train
25103;train
25104;test
25105;train
25106;validation
25107;train
25108;train
25109;train
25110;train
25111;train
25112;train
25113;train
25114;train
25115;test
25116;train
25117;train
25118;validation
25119;train
25120;validation
25121;train
25122;train
25123;train
25124;test
25125;validation
25126;train
25127;train
25128;train
25129;train
25130;train
25131;test
25132;train
25133;train
25134;train
25135;validation
25136;validation
25137;test
25138;test
25139;validation
25140;train
25141;test
25142;train
25143;train
25144;train
25145;train
25146;train
25147;validation
25148;validation
25149;train
25150;train
25151;train
25152;train
25153;test
25154;train
25155;train
25156;train
25157;train
25158;train
25159;train
25160;train
25161;test
25162;validation
25163;validation
25164;train
25165;test
25166;test
25167;test
25168;test
25169;test
25170;train
25171;train
25172;test
25173;train
25174;validation
25175;train
25176;train
25177;train
25178;train
25179;validation
25180;validation
25181;train
25182;train
25183;train
25184;train
25185;train
25186;test
25187;train
25188;validation
25189;train
25190;train
25191;train
25192;train
25193;validation
25194;train
25195;test
25196;train
25197;test
25198;validation
25199;train
25200;validation
25201;train
25202;validation
25203;train
25204;train
25205;train
25206;train
25207;train
25208;train
25209;validation
25210;train
25211;train
25212;validation
25213;train
25214;train
25215;train
25216;train
25217;train
25219;train
25220;train
25221;train
25222;train
25223;train
25224;test
25225;train
25226;train
25227;train
25228;train
25229;train
25230;train
25231;train
25232;test
25233;train
25234;train
25235;train
25236;train
25237;validation
25238;train
25239;train
25240;train
25241;train
25242;test
25243;train
25244;train
25245;test
25246;validation
25247;train
25248;test
25249;train
25250;train
25251;train
25252;validation
25253;test
25254;train
25255;train
25256;validation
25257;train
25258;train
25259;train
25260;train
25261;train
25262;train
25263;validation
25264;test
25265;test
25266;train
25267;train
25268;train
25269;validation
25270;test
25271;train
25272;train
25273;validation
25274;validation
25275;validation
25276;train
25277;train
25278;train
25279;train
25280;train
25281;validation
25282;validation
25283;train
25284;train
25285;test
25286;train
25287;train
25288;test
25289;test
25290;train
25291;train
25292;train
25293;train
25294;train
25295;train
25296;train
25297;train
25298;validation
25299;train
25300;validation
25301;validation
25302;train
25303;train
25304;train
25305;train
25306;test
25307;train
25308;train
25309;train
25310;validation
25311;test
25312;train
25313;train
25314;validation
25315;test
25316;train
25317;train
25318;train
25319;train
25320;validation
25321;train
25322;train
25323;train
25324;test
25325;train
25326;train
25327;train
25328;train
25329;train
25330;train
25331;validation
25332;train
25333;test
25334;validation
25335;train
25336;validation
25337;validation
25338;validation
25339;train
25340;test
25341;train
25342;train
25343;train
25344;train
25345;train
25346;train
25347;train
25348;train
25349;train
25350;train
25351;train
25352;validation
25353;validation
25354;train
25355;test
25356;test
25357;train
25358;train
25359;train
25360;train
25361;train
25362;train
25363;validation
25364;train
25365;validation
25366;test
25367;train
25368;train
25369;train
25370;train
25371;train
25372;train
25373;train
25374;validation
25375;test
25376;test
25377;train
25378;train
25379;train
25380;train
25381;train
25382;train
25383;test
25384;test
25385;train
25386;train
25387;train
25388;test
25389;train
25390;train
25391;train
25392;train
25393;train
25394;test
25395;train
25396;train
25397;train
25398;validation
25399;train
25400;train
25401;train
25402;train
25403;validation
25404;train
25405;train
25406;train
25407;train
25408;train
25409;train
25410;train
25411;train
25412;train
25413;train
25414;train
25415;train
25416;train
25417;train
25418;train
25419;validation
25420;train
25421;validation
25422;train
25423;train
25424;validation
25425;train
25426;validation
25427;train
25428;train
25429;train
25430;train
25431;test
25432;train
25433;train
25434;test
25435;train
25436;train
25437;train
25438;train
25439;train
25440;train
25441;train
25442;train
25443;test
25444;train
25445;train
25446;validation
25447;test
25448;test
25449;train
25450;train
25451;validation
25452;train
25453;validation
25454;train
25455;train
25456;train
25457;train
25458;train
25459;train
25460;train
25461;train
25462;train
25463;validation
25464;train
25465;train
25466;train
25467;train
25468;train
25469;train
25470;validation
25471;train
25472;validation
25473;train
25474;validation
25475;test
25476;train
25477;train
25478;test
25479;train
25480;train
25481;validation
25482;train
25483;validation
25484;train
25485;train
25486;train
25487;train
25488;train
25489;train
25490;train
25491;test
25492;train
25493;validation
25494;test
25495;validation
25496;test
25497;train
25498;train
25499;train
25500;train
25501;validation
25502;train
25503;train
25504;validation
25505;validation
25506;train
25507;train
25508;train
25509;test
25510;train
25511;train
25512;train
25513;test
25514;train
25515;train
25516;test
25517;train
25518;test
25519;test
25520;validation
25521;train
25522;train
25523;train
25524;train
25525;train
25526;validation
25527;validation
25528;validation
25529;test
25530;train
25531;train
25532;test
25533;test
25534;train
25535;test
25536;train
25537;train
25538;train
25539;train
25540;train
25541;train
25542;train
25543;train
25544;validation
25545;test
25546;test
25547;train
25548;train
25549;validation
25550;test
25551;train
25552;train
25553;train
25554;train
25555;train
25556;train
25557;train
25558;train
25559;test
25560;test
25561;train
25562;validation
25563;train
25564;validation
25565;train
25566;train
25567;validation
25568;train
25569;train
25570;train
25571;test
25572;test
25573;train
25574;test
25575;train
25576;train
25577;train
25578;validation
25579;train
25580;train
25581;train
25582;test
25583;train
25584;test
25585;train
25586;train
25587;train
25588;train
25589;train
25590;train
25591;test
25592;validation
25593;train
25594;test
25595;train
25596;validation
25597;train
25598;validation
25599;train
25600;train
25601;train
25602;test
25603;train
25604;validation
25605;train
25606;train
25607;train
25608;train
25609;train
25610;train
25611;train
25612;train
25613;train
25614;validation
25615;validation
25616;train
25617;train
25618;test
25619;train
25620;train
25621;train
25622;train
25623;validation
25624;train
25625;train
25626;train
25627;validation
25628;train
25629;train
25630;train
25631;train
25632;train
25633;train
25634;validation
25635;test
25636;test
25637;validation
25638;test
25639;train
25640;train
25641;train
25642;train
25643;train
25644;train
25645;train
25646;train
25647;validation
25648;test
25649;train
25650;train
25651;train
25652;train
25653;validation
25654;validation
25655;validation
25656;train
25657;train
25658;validation
25659;validation
25660;test
25661;train
25662;train
25663;validation
